npc	pattern	handler	branch	priority	guards	order	kind	a1	a2	a3	place	x	y	z	group
218422	LDF4b_T3_Fanatic_ItemNamed_59_An	cycle	3	1	timer:1	0	skill	20238	0	0	RANDOM	0.0	0.0	0.0	0
218422	LDF4b_T3_Fanatic_ItemNamed_59_An	cycle	3	1	timer:1	1	skill	20233	0	0	MOST_HATED	0.0	0.0	0.0	0
218422	LDF4b_T3_Fanatic_ItemNamed_59_An	cycle	3	1	timer:1	2	arm	1	25000	0		0.0	0.0	0.0	0
218422	LDF4b_T3_Fanatic_ItemNamed_59_An	on_enter_attack_state	0	5		0	skill	20243	0	0	ME	0.0	0.0	0.0	0
218422	LDF4b_T3_Fanatic_ItemNamed_59_An	on_enter_attack_state	0	5		1	arm	0	3000	0		0.0	0.0	0.0	0
218422	LDF4b_T3_Fanatic_ItemNamed_59_An	on_enter_attack_state	0	5		2	arm	1	8000	0		0.0	0.0	0.0	0
218423	LDF4b_T3_DrakanFi_Tiamat_Named_59_An	cycle	0	4	chance:35|timer:0	0	skill	20240	0	0	ME	0.0	0.0	0.0	0
218423	LDF4b_T3_DrakanFi_Tiamat_Named_59_An	cycle	0	4	chance:35|timer:0	1	arm	0	6000	0		0.0	0.0	0.0	0
218423	LDF4b_T3_DrakanFi_Tiamat_Named_59_An	cycle	1	3	chance:35|timer:0	0	skill	20241	0	0	ME	0.0	0.0	0.0	0
218423	LDF4b_T3_DrakanFi_Tiamat_Named_59_An	cycle	1	3	chance:35|timer:0	1	arm	0	6000	0		0.0	0.0	0.0	0
218423	LDF4b_T3_DrakanFi_Tiamat_Named_59_An	cycle	2	2	timer:0	0	skill	20242	0	0	ME	0.0	0.0	0.0	0
218423	LDF4b_T3_DrakanFi_Tiamat_Named_59_An	cycle	2	2	timer:0	1	arm	0	3000	0		0.0	0.0	0.0	0
218423	LDF4b_T3_DrakanFi_Tiamat_Named_59_An	cycle	3	1	timer:1	0	skill	20238	0	0	RANDOM	0.0	0.0	0.0	0
218423	LDF4b_T3_DrakanFi_Tiamat_Named_59_An	cycle	3	1	timer:1	1	skill	20233	0	0	MOST_HATED	0.0	0.0	0.0	0
218423	LDF4b_T3_DrakanFi_Tiamat_Named_59_An	cycle	3	1	timer:1	2	arm	1	25000	0		0.0	0.0	0.0	0
218423	LDF4b_T3_DrakanFi_Tiamat_Named_59_An	on_enter_attack_state	0	5		0	skill	20243	0	0	ME	0.0	0.0	0.0	0
218423	LDF4b_T3_DrakanFi_Tiamat_Named_59_An	on_enter_attack_state	0	5		1	arm	0	3000	0		0.0	0.0	0.0	0
218423	LDF4b_T3_DrakanFi_Tiamat_Named_59_An	on_enter_attack_state	0	5		2	arm	1	8000	0		0.0	0.0	0.0	0
218424	LDF4b_T3_DrakanWi_Tiamat_Named_59_An	cycle	0	2	timer:0	0	skill	20353	0	0	ME	0.0	0.0	0.0	0
218424	LDF4b_T3_DrakanWi_Tiamat_Named_59_An	cycle	0	2	timer:0	1	skill	20354	0	0	ME	0.0	0.0	0.0	0
218424	LDF4b_T3_DrakanWi_Tiamat_Named_59_An	cycle	0	2	timer:0	2	skill	20354	0	0	ME	0.0	0.0	0.0	0
218424	LDF4b_T3_DrakanWi_Tiamat_Named_59_An	cycle	0	2	timer:0	3	skill	20354	0	0	ME	0.0	0.0	0.0	0
218424	LDF4b_T3_DrakanWi_Tiamat_Named_59_An	cycle	0	2	timer:0	4	arm	0	15000	0		0.0	0.0	0.0	0
218424	LDF4b_T3_DrakanWi_Tiamat_Named_59_An	cycle	1	1	timer:1	0	skill	20423	0	0	RANDOM	0.0	0.0	0.0	0
218424	LDF4b_T3_DrakanWi_Tiamat_Named_59_An	cycle	1	1	timer:1	1	arm	1	30000	0		0.0	0.0	0.0	0
218424	LDF4b_T3_DrakanWi_Tiamat_Named_59_An	on_enter_attack_state	0	3		0	arm	0	9000	0		0.0	0.0	0.0	0
218424	LDF4b_T3_DrakanWi_Tiamat_Named_59_An	on_enter_attack_state	0	3		1	arm	1	25000	0		0.0	0.0	0.0	0
218425	LDF4b_T4_YunFi_Ghost_An	cycle	0	3	timer:1|hp_below:50|set_flag_var:0	0	skill	20241	0	0	ME	0.0	0.0	0.0	0
218425	LDF4b_T4_YunFi_Ghost_An	cycle	1	2	timer:0	0	arm	0	12000	0		0.0	0.0	0.0	0
218425	LDF4b_T4_YunFi_Ghost_An	cycle	1	2	timer:0	1	skill	20232	0	0	MOST_HATED	0.0	0.0	0.0	0
218425	LDF4b_T4_YunFi_Ghost_An	cycle	2	1	timer:1	0	arm	1	5000	0		0.0	0.0	0.0	0
218425	LDF4b_T4_YunFi_Ghost_An	on_enter_attack_state	0	4		0	arm	0	7000	0		0.0	0.0	0.0	0
218425	LDF4b_T4_YunFi_Ghost_An	on_enter_attack_state	0	4		1	arm	1	8000	0		0.0	0.0	0.0	0
218426	LDF4b_T4_YunFi_Ghost_An	cycle	0	3	timer:1|hp_below:50|set_flag_var:0	0	skill	20241	0	0	ME	0.0	0.0	0.0	0
218426	LDF4b_T4_YunFi_Ghost_An	cycle	1	2	timer:0	0	arm	0	12000	0		0.0	0.0	0.0	0
218426	LDF4b_T4_YunFi_Ghost_An	cycle	1	2	timer:0	1	skill	20232	0	0	MOST_HATED	0.0	0.0	0.0	0
218426	LDF4b_T4_YunFi_Ghost_An	cycle	2	1	timer:1	0	arm	1	5000	0		0.0	0.0	0.0	0
218426	LDF4b_T4_YunFi_Ghost_An	on_enter_attack_state	0	4		0	arm	0	7000	0		0.0	0.0	0.0	0
218426	LDF4b_T4_YunFi_Ghost_An	on_enter_attack_state	0	4		1	arm	1	8000	0		0.0	0.0	0.0	0
218427	LDF4b_T4_YunWi_Ghost_An	cycle	0	4	timer:1|hp_below:30|set_flag_var:0	0	skill	20244	0	0	MOST_HATED	0.0	0.0	0.0	0
218427	LDF4b_T4_YunWi_Ghost_An	cycle	1	3	timer:0	0	arm	0	16000	0		0.0	0.0	0.0	0
218427	LDF4b_T4_YunWi_Ghost_An	cycle	1	3	timer:0	1	skill	16574	0	0	MOST_HATED	0.0	0.0	0.0	0
218427	LDF4b_T4_YunWi_Ghost_An	cycle	2	2	timer:1	0	arm	1	5000	0		0.0	0.0	0.0	0
218427	LDF4b_T4_YunWi_Ghost_An	on_enter_attack_state	0	4		0	arm	0	7000	0		0.0	0.0	0.0	0
218427	LDF4b_T4_YunWi_Ghost_An	on_enter_attack_state	0	4		1	arm	1	9000	0		0.0	0.0	0.0	0
218428	LDF4b_T4_YunWi_Ghost_An	cycle	0	4	timer:1|hp_below:30|set_flag_var:0	0	skill	20244	0	0	MOST_HATED	0.0	0.0	0.0	0
218428	LDF4b_T4_YunWi_Ghost_An	cycle	1	3	timer:0	0	arm	0	16000	0		0.0	0.0	0.0	0
218428	LDF4b_T4_YunWi_Ghost_An	cycle	1	3	timer:0	1	skill	16574	0	0	MOST_HATED	0.0	0.0	0.0	0
218428	LDF4b_T4_YunWi_Ghost_An	cycle	2	2	timer:1	0	arm	1	5000	0		0.0	0.0	0.0	0
218428	LDF4b_T4_YunWi_Ghost_An	on_enter_attack_state	0	4		0	arm	0	7000	0		0.0	0.0	0.0	0
218428	LDF4b_T4_YunWi_Ghost_An	on_enter_attack_state	0	4		1	arm	1	9000	0		0.0	0.0	0.0	0
218429	LDF4b_T4_Fungy_Red_An	cycle	0	2	timer:0|hp_below:50|set_flag_var:0	0	skill	20239	0	0	MOST_HATED	0.0	0.0	0.0	0
218429	LDF4b_T4_Fungy_Red_An	cycle	1	1	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
218429	LDF4b_T4_Fungy_Red_An	on_enter_attack_state	0	3		0	arm	0	7000	0		0.0	0.0	0.0	0
218430	LDF4b_T4_Fungy_Blue_An	cycle	0	2	timer:0|hp_below:50|set_flag_var:0	0	skill	16787	0	0	MOST_HATED	0.0	0.0	0.0	0
218430	LDF4b_T4_Fungy_Blue_An	cycle	1	1	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
218430	LDF4b_T4_Fungy_Blue_An	on_enter_attack_state	0	3		0	arm	0	7000	0		0.0	0.0	0.0	0
218431	LDF4b_T4_Fungus_An	cycle	0	4	timer:1|hp_below:70|set_flag_var:0	0	skill	20239	0	0	MOST_HATED	0.0	0.0	0.0	0
218431	LDF4b_T4_Fungus_An	cycle	1	3	timer:0|hp_below:30|set_flag_var:1	0	skill	16787	0	0	MOST_HATED	0.0	0.0	0.0	0
218431	LDF4b_T4_Fungus_An	cycle	2	2	timer:1	0	arm	1	7000	0		0.0	0.0	0.0	0
218431	LDF4b_T4_Fungus_An	cycle	3	1	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
218431	LDF4b_T4_Fungus_An	on_enter_attack_state	0	3		0	arm	0	7000	0		0.0	0.0	0.0	0
218431	LDF4b_T4_Fungus_An	on_enter_attack_state	0	3		1	arm	1	7000	0		0.0	0.0	0.0	0
218432	LDF4b_T4_Cyclops_An	cycle	0	1	timer:0	0	arm	0	12000	0		0.0	0.0	0.0	0
218432	LDF4b_T4_Cyclops_An	cycle	0	1	timer:0	1	skill	20232	0	0	MOST_HATED	0.0	0.0	0.0	0
218432	LDF4b_T4_Cyclops_An	on_enter_attack_state	0	2		0	arm	0	7000	0		0.0	0.0	0.0	0
218432	LDF4b_T4_Cyclops_An	on_enter_attack_state	0	2		1	skill	20238	0	0	MOST_HATED	0.0	0.0	0.0	0
218434	LDF4b_C2_Flyingworm_Ae	cycle	0	4	timer:1|hp_below:50|set_flag_var:0	0	skill	20249	0	0	MOST_HATED	0.0	0.0	0.0	0
218434	LDF4b_C2_Flyingworm_Ae	cycle	1	2	timer:0	0	arm	0	16000	0		0.0	0.0	0.0	0
218434	LDF4b_C2_Flyingworm_Ae	cycle	1	2	timer:0	1	skill	20349	0	0	MOST_HATED	0.0	0.0	0.0	0
218434	LDF4b_C2_Flyingworm_Ae	cycle	2	1	timer:1	0	arm	1	8000	0		0.0	0.0	0.0	0
218434	LDF4b_C2_Flyingworm_Ae	on_enter_attack_state	0	3		0	arm	0	8000	0		0.0	0.0	0.0	0
218434	LDF4b_C2_Flyingworm_Ae	on_enter_attack_state	0	3		1	arm	1	8000	0		0.0	0.0	0.0	0
218434	LDF4b_C2_Flyingworm_Ae	on_enter_attack_state	0	3		2	skill	20242	0	0	ME	0.0	0.0	0.0	0
218435	LDF4b_T4_Millipede_An	cycle	0	4	timer:1|hp_below:50|set_flag_var:0	0	skill	20349	0	0	MOST_HATED	0.0	0.0	0.0	0
218435	LDF4b_T4_Millipede_An	cycle	1	3	timer:0|hp_below:70|set_flag_var:1	0	skill	20238	0	0	MOST_HATED	0.0	0.0	0.0	0
218435	LDF4b_T4_Millipede_An	cycle	2	2	timer:1	0	arm	1	7000	0		0.0	0.0	0.0	0
218435	LDF4b_T4_Millipede_An	cycle	3	1	timer:0	0	arm	0	7000	0		0.0	0.0	0.0	0
218435	LDF4b_T4_Millipede_An	on_enter_attack_state	0	4		0	arm	0	7000	0		0.0	0.0	0.0	0
218435	LDF4b_T4_Millipede_An	on_enter_attack_state	0	4		1	arm	1	7000	0		0.0	0.0	0.0	0
218435	LDF4b_T4_Millipede_An	on_enter_attack_state	0	4		2	arm	2	7000	0		0.0	0.0	0.0	0
218436	LDF4b_T4_Twister_Aurora_An	cycle	0	1	timer:0	0	arm	0	14000	0		0.0	0.0	0.0	0
218436	LDF4b_T4_Twister_Aurora_An	cycle	0	1	timer:0	1	skill	20349	0	0	MOST_HATED	0.0	0.0	0.0	0
218436	LDF4b_T4_Twister_Aurora_An	on_enter_attack_state	0	3		0	arm	0	7000	0		0.0	0.0	0.0	0
218436	LDF4b_T4_Twister_Aurora_An	on_enter_attack_state	0	3		1	skill	20238	0	0	MOST_HATED	0.0	0.0	0.0	0
218437	LDF4b_T4_Bookie_An	cycle	0	2	timer:0|hp_below:60|set_flag_var:0	0	skill	20441	0	0	MOST_HATED	0.0	0.0	0.0	0
218437	LDF4b_T4_Bookie_An	cycle	1	1	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
218437	LDF4b_T4_Bookie_An	on_enter_attack_state	0	4		0	arm	0	7000	0		0.0	0.0	0.0	0
218437	LDF4b_T4_Bookie_An	on_enter_attack_state	0	4		1	skill	20238	0	0	MOST_HATED	0.0	0.0	0.0	0
218438	LDF4b_T4_Basilisk_An	cycle	0	4	timer:1|hp_below:50|set_flag_var:1	0	skill	20349	0	0	MOST_HATED	0.0	0.0	0.0	0
218438	LDF4b_T4_Basilisk_An	cycle	1	3	timer:0|hp_below:80|set_flag_var:0	0	skill	20238	0	0	MOST_HATED	0.0	0.0	0.0	0
218438	LDF4b_T4_Basilisk_An	cycle	2	2	timer:1	0	arm	1	7000	0		0.0	0.0	0.0	0
218438	LDF4b_T4_Basilisk_An	cycle	3	1	timer:0	0	arm	0	7000	0		0.0	0.0	0.0	0
218438	LDF4b_T4_Basilisk_An	on_enter_attack_state	0	4		0	arm	0	7000	0		0.0	0.0	0.0	0
218438	LDF4b_T4_Basilisk_An	on_enter_attack_state	0	4		1	arm	1	7000	0		0.0	0.0	0.0	0
218439	LDF4b_T4_Driton_An	cycle	0	4	timer:1|hp_below:40|set_flag_var:1	0	skill	20237	0	0	MOST_HATED	0.0	0.0	0.0	0
218439	LDF4b_T4_Driton_An	cycle	1	3	timer:0|hp_below:70|set_flag_var:0	0	skill	20238	0	0	MOST_HATED	0.0	0.0	0.0	0
218439	LDF4b_T4_Driton_An	cycle	2	2	timer:1	0	arm	1	7000	0		0.0	0.0	0.0	0
218439	LDF4b_T4_Driton_An	cycle	3	1	timer:0	0	arm	0	7000	0		0.0	0.0	0.0	0
218439	LDF4b_T4_Driton_An	on_enter_attack_state	0	4		0	arm	0	7000	0		0.0	0.0	0.0	0
218439	LDF4b_T4_Driton_An	on_enter_attack_state	0	4		1	arm	1	7000	0		0.0	0.0	0.0	0
218440	LDF4b_T4_MutantBeast_An	cycle	0	3	timer:1|hp_below:30|set_flag_var:1	0	skill	20349	0	0	MOST_HATED	0.0	0.0	0.0	0
218440	LDF4b_T4_MutantBeast_An	cycle	1	2	timer:0	0	arm	0	14000	0		0.0	0.0	0.0	0
218440	LDF4b_T4_MutantBeast_An	cycle	1	2	timer:0	1	skill	20232	0	0	MOST_HATED	0.0	0.0	0.0	0
218440	LDF4b_T4_MutantBeast_An	cycle	2	1	timer:1	0	arm	1	5000	0		0.0	0.0	0.0	0
218440	LDF4b_T4_MutantBeast_An	on_enter_attack_state	0	4		0	arm	0	7000	0		0.0	0.0	0.0	0
218440	LDF4b_T4_MutantBeast_An	on_enter_attack_state	0	4		1	arm	1	7000	0		0.0	0.0	0.0	0
218440	LDF4b_T4_MutantBeast_An	on_enter_attack_state	0	4		2	skill	20240	0	0	ME	0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	cycle	0	3	timer:0	0	skill	20504	0	0	MOST_HATED	0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	cycle	0	3	timer:0	1	arm	0	8000	0		0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	cycle	1	2	timer:1	0	skill	20505	0	0	ME	0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	cycle	1	2	timer:1	1	skill	20506	0	0	ME	0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	cycle	1	2	timer:1	2	skill	20507	0	0	ME	0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	cycle	1	2	timer:1	3	skill	20507	0	0	ME	0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	cycle	1	2	timer:1	4	arm	1	24000	0		0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	cycle	2	1	timer:2	0	skill	20247	0	0	ME	0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	cycle	2	1	timer:2	1	arm	2	25000	0		0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	on_enter_attack_state	0	4		0	skill	20241	0	0	ME	0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	on_enter_attack_state	0	4		1	arm	0	4000	0		0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	on_enter_attack_state	0	4		2	arm	1	10000	0		0.0	0.0	0.0	0
218441	LDF4b_TiamatDrakan_Fighter	on_enter_attack_state	0	4		3	arm	2	15000	0		0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	cycle	0	6	hp_below:80|timer:0|set_flag_var:0	0	skill	20514	0	0	ME	0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	cycle	0	6	hp_below:80|timer:0|set_flag_var:0	1	arm	0	6000	0		0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	cycle	1	5	hp_below:50|timer:0|set_flag_var:1	0	skill	20514	0	0	ME	0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	cycle	1	5	hp_below:50|timer:0|set_flag_var:1	1	arm	0	6000	0		0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	cycle	2	4	hp_below:25|timer:0|set_flag_var:2	0	spawn	282986	1	15	self	0.0	0.0	0.0	1
218444	LDF4b_TiamatDrakan_cleric	cycle	2	4	hp_below:25|timer:0|set_flag_var:2	1	arm	0	6000	0		0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	cycle	3	3	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	cycle	4	2	timer:1	0	skill	20517	0	0	MOST_HATED	0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	cycle	4	2	timer:1	1	skill	20518	0	0	MOST_HATED	0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	cycle	4	2	timer:1	2	arm	1	15000	0		0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	cycle	5	1	timer:2	0	skill	20519	0	0	RANDOM	0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	cycle	5	1	timer:2	1	arm	2	25000	0		0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	on_enter_attack_state	0	7		0	arm	0	6000	0		0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	on_enter_attack_state	0	7		1	arm	1	8000	0		0.0	0.0	0.0	0
218444	LDF4b_TiamatDrakan_cleric	on_enter_attack_state	0	7		2	arm	2	15000	0		0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	cycle	0	3	timer:0	0	skill	20504	0	0	MOST_HATED	0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	cycle	0	3	timer:0	1	arm	0	8000	0		0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	cycle	1	2	timer:1	0	skill	20505	0	0	ME	0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	cycle	1	2	timer:1	1	skill	20506	0	0	ME	0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	cycle	1	2	timer:1	2	skill	20507	0	0	ME	0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	cycle	1	2	timer:1	3	skill	20507	0	0	ME	0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	cycle	1	2	timer:1	4	arm	1	24000	0		0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	cycle	2	1	timer:2	0	skill	20247	0	0	ME	0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	cycle	2	1	timer:2	1	arm	2	25000	0		0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	on_enter_attack_state	0	4		0	skill	20241	0	0	ME	0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	on_enter_attack_state	0	4		1	arm	0	4000	0		0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	on_enter_attack_state	0	4		2	arm	1	10000	0		0.0	0.0	0.0	0
218445	LDF4b_TiamatDrakan_NobleFighter	on_enter_attack_state	0	4		3	arm	2	15000	0		0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	cycle	0	3	timer:0	0	skill	19721	0	0	MOST_HATED	0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	cycle	0	3	timer:0	1	skill	19722	0	0	MOST_HATED	0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	cycle	0	3	timer:0	2	skill	19723	0	0	MOST_HATED	0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	cycle	0	3	timer:0	3	skill	19724	0	0	MOST_HATED	0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	cycle	0	3	timer:0	4	skill	19725	0	0	MOST_HATED	0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	cycle	0	3	timer:0	5	skill	19726	0	0	MOST_HATED	0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	cycle	0	3	timer:0	6	skill	19727	0	0	MOST_HATED	0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	cycle	0	3	timer:0	7	skill	19728	0	0	MOST_HATED	0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	cycle	0	3	timer:0	8	arm	0	30000	0		0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	cycle	1	2	hp_below:30|timer:1	0	skill	19730	0	0	ME	0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	cycle	2	1	timer:1	0	arm	1	6000	0		0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	on_enter_attack_state	0	4		0	arm	0	4000	0		0.0	0.0	0.0	0
218446	LDF4b_TiamatDrakan_Noblescout	on_enter_attack_state	0	4		1	arm	1	6000	0		0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	cycle	0	6	hp_below:80|timer:0|set_flag_var:0	0	skill	20514	0	0	ME	0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	cycle	0	6	hp_below:80|timer:0|set_flag_var:0	1	arm	0	6000	0		0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	cycle	1	5	hp_below:50|timer:0|set_flag_var:1	0	skill	20514	0	0	ME	0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	cycle	1	5	hp_below:50|timer:0|set_flag_var:1	1	arm	0	6000	0		0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	cycle	2	3	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	cycle	3	2	timer:1	0	skill	20517	0	0	MOST_HATED	0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	cycle	3	2	timer:1	1	skill	20518	0	0	MOST_HATED	0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	cycle	3	2	timer:1	2	arm	1	15000	0		0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	cycle	4	1	timer:2	0	skill	20519	0	0	RANDOM	0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	cycle	4	1	timer:2	1	arm	2	25000	0		0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	on_enter_attack_state	0	7		0	arm	0	6000	0		0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	on_enter_attack_state	0	7		1	arm	1	8000	0		0.0	0.0	0.0	0
218448	LDF4b_TiamatDrakan_Noblecleric	on_enter_attack_state	0	7		2	arm	2	15000	0		0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	cycle	0	3	timer:0	0	skill	20504	0	0	MOST_HATED	0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	cycle	0	3	timer:0	1	arm	0	8000	0		0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	cycle	1	2	timer:1	0	skill	20505	0	0	ME	0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	cycle	1	2	timer:1	1	skill	20506	0	0	ME	0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	cycle	1	2	timer:1	2	skill	20507	0	0	ME	0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	cycle	1	2	timer:1	3	skill	20507	0	0	ME	0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	cycle	1	2	timer:1	4	arm	1	24000	0		0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	cycle	2	1	timer:2	0	skill	20247	0	0	ME	0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	cycle	2	1	timer:2	1	arm	2	25000	0		0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	on_enter_attack_state	0	4		0	skill	20241	0	0	ME	0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	on_enter_attack_state	0	4		1	arm	0	4000	0		0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	on_enter_attack_state	0	4		2	arm	1	10000	0		0.0	0.0	0.0	0
218449	TDown_DrakanFi_Tiamat_60_Ae	on_enter_attack_state	0	4		3	arm	2	15000	0		0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	cycle	0	6	hp_below:80|timer:0|set_flag_var:0	0	skill	20514	0	0	ME	0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	cycle	0	6	hp_below:80|timer:0|set_flag_var:0	1	arm	0	6000	0		0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	cycle	1	5	hp_below:50|timer:0|set_flag_var:1	0	skill	20514	0	0	ME	0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	cycle	1	5	hp_below:50|timer:0|set_flag_var:1	1	arm	0	6000	0		0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	cycle	2	4	hp_below:25|timer:0|set_flag_var:2	0	spawn	282986	1	15	self	0.0	0.0	0.0	1
218452	TDown_DrakanCl_Tiamat_60_Ae	cycle	2	4	hp_below:25|timer:0|set_flag_var:2	1	arm	0	6000	0		0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	cycle	3	3	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	cycle	4	2	timer:1	0	skill	20517	0	0	MOST_HATED	0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	cycle	4	2	timer:1	1	skill	20518	0	0	MOST_HATED	0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	cycle	4	2	timer:1	2	arm	1	15000	0		0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	cycle	5	1	timer:2	0	skill	20519	0	0	RANDOM	0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	cycle	5	1	timer:2	1	arm	2	25000	0		0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	on_enter_attack_state	0	7		0	arm	0	6000	0		0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	on_enter_attack_state	0	7		1	arm	1	8000	0		0.0	0.0	0.0	0
218452	TDown_DrakanCl_Tiamat_60_Ae	on_enter_attack_state	0	7		2	arm	2	15000	0		0.0	0.0	0.0	0
