npc	wake_ms	branch	order	priority	guards	kind	a1	a2	a3	place	x	y	z	pattern
855829	8000	4	8	950	set_flag_var:5	spawn	855834	1	0	absolute	231.0	288.8	97.0	Legion_04_1_Mon_01_Spawn
855829	8000	5	0	940	set_flag_var:25	despawn_self	0	0	0		0.0	0.0	0.0	Legion_04_1_Mon_01_Spawn
855830	8000	0	0	990	set_flag_var:1	timer	8000	0	0		0.0	0.0	0.0	Legion_04_1_Mon_02_Spawn
855830	8000	0	1	990	set_flag_var:1	spawn	855789	1	0	absolute	255.8	263.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	0	2	990	set_flag_var:1	spawn	855812	1	0	absolute	247.8	247.6	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	0	3	990	set_flag_var:1	spawn	855835	1	0	absolute	231.2	240.4	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	0	4	990	set_flag_var:1	spawn	855766	1	0	absolute	214.2	247.6	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	0	5	990	set_flag_var:1	spawn	855789	1	0	absolute	207.2	263.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	0	6	990	set_flag_var:1	spawn	855812	1	0	absolute	248.4	281.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	0	7	990	set_flag_var:1	spawn	855835	1	0	absolute	214.3	281.4	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	0	8	990	set_flag_var:1	spawn	855766	1	0	absolute	231.0	288.8	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	1	0	980	set_flag_var:2	timer	8000	0	0		0.0	0.0	0.0	Legion_04_1_Mon_02_Spawn
855830	8000	1	1	980	set_flag_var:2	spawn	855835	1	0	absolute	255.8	263.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	1	2	980	set_flag_var:2	spawn	855835	1	0	absolute	247.8	247.6	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	1	3	980	set_flag_var:2	spawn	855812	1	0	absolute	231.2	240.4	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	1	4	980	set_flag_var:2	spawn	855812	1	0	absolute	214.2	247.6	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	1	5	980	set_flag_var:2	spawn	855835	1	0	absolute	207.2	263.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	1	6	980	set_flag_var:2	spawn	855835	1	0	absolute	248.4	281.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	1	7	980	set_flag_var:2	spawn	855812	1	0	absolute	214.3	281.4	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	1	8	980	set_flag_var:2	spawn	855812	1	0	absolute	231.0	288.8	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	2	0	970	set_flag_var:3	timer	8000	0	0		0.0	0.0	0.0	Legion_04_1_Mon_02_Spawn
855830	8000	2	1	970	set_flag_var:3	spawn	855789	1	0	absolute	255.8	263.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	2	2	970	set_flag_var:3	spawn	855812	1	0	absolute	247.8	247.6	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	2	3	970	set_flag_var:3	spawn	855835	1	0	absolute	231.2	240.4	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	2	4	970	set_flag_var:3	spawn	855789	1	0	absolute	214.2	247.6	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	2	5	970	set_flag_var:3	spawn	855835	1	0	absolute	207.2	263.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	2	6	970	set_flag_var:3	spawn	855812	1	0	absolute	248.4	281.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	2	7	970	set_flag_var:3	spawn	855789	1	0	absolute	214.3	281.4	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	2	8	970	set_flag_var:3	spawn	855812	1	0	absolute	231.0	288.8	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	3	0	960	set_flag_var:4	timer	8000	0	0		0.0	0.0	0.0	Legion_04_1_Mon_02_Spawn
855830	8000	3	1	960	set_flag_var:4	spawn	855789	1	0	absolute	255.8	263.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	3	2	960	set_flag_var:4	spawn	855812	1	0	absolute	247.8	247.6	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	3	3	960	set_flag_var:4	spawn	855835	1	0	absolute	231.2	240.4	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	3	4	960	set_flag_var:4	spawn	855835	1	0	absolute	214.2	247.6	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	3	5	960	set_flag_var:4	spawn	855812	1	0	absolute	207.2	263.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	3	6	960	set_flag_var:4	spawn	855789	1	0	absolute	248.4	281.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	3	7	960	set_flag_var:4	spawn	855812	1	0	absolute	214.3	281.4	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	3	8	960	set_flag_var:4	spawn	855835	1	0	absolute	231.0	288.8	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	4	0	950	set_flag_var:5	timer	8000	0	0		0.0	0.0	0.0	Legion_04_1_Mon_02_Spawn
855830	8000	4	1	950	set_flag_var:5	spawn	855835	1	0	absolute	255.8	263.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	4	2	950	set_flag_var:5	spawn	855835	1	0	absolute	247.8	247.6	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	4	3	950	set_flag_var:5	spawn	855835	1	0	absolute	231.2	240.4	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	4	4	950	set_flag_var:5	spawn	855835	1	0	absolute	214.2	247.6	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	4	5	950	set_flag_var:5	spawn	855835	1	0	absolute	207.2	263.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	4	6	950	set_flag_var:5	spawn	855835	1	0	absolute	248.4	281.9	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	4	7	950	set_flag_var:5	spawn	855835	1	0	absolute	214.3	281.4	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	4	8	950	set_flag_var:5	spawn	855835	1	0	absolute	231.0	288.8	97.0	Legion_04_1_Mon_02_Spawn
855830	8000	5	0	940	set_flag_var:25	despawn_self	0	0	0		0.0	0.0	0.0	Legion_04_1_Mon_02_Spawn
855831	8000	0	0	990	set_flag_var:1	timer	8000	0	0		0.0	0.0	0.0	Legion_04_1_Mon_03_Spawn
855831	8000	0	1	990	set_flag_var:1	spawn	855790	1	0	absolute	255.8	263.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	0	2	990	set_flag_var:1	spawn	855813	1	0	absolute	247.8	247.6	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	0	3	990	set_flag_var:1	spawn	855836	1	0	absolute	231.2	240.4	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	0	4	990	set_flag_var:1	spawn	855767	1	0	absolute	214.2	247.6	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	0	5	990	set_flag_var:1	spawn	855790	1	0	absolute	207.2	263.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	0	6	990	set_flag_var:1	spawn	855813	1	0	absolute	248.4	281.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	0	7	990	set_flag_var:1	spawn	855836	1	0	absolute	214.3	281.4	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	0	8	990	set_flag_var:1	spawn	855767	1	0	absolute	231.0	288.8	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	1	0	980	set_flag_var:2	timer	8000	0	0		0.0	0.0	0.0	Legion_04_1_Mon_03_Spawn
855831	8000	1	1	980	set_flag_var:2	spawn	855836	1	0	absolute	255.8	263.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	1	2	980	set_flag_var:2	spawn	855836	1	0	absolute	247.8	247.6	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	1	3	980	set_flag_var:2	spawn	855813	1	0	absolute	231.2	240.4	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	1	4	980	set_flag_var:2	spawn	855813	1	0	absolute	214.2	247.6	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	1	5	980	set_flag_var:2	spawn	855836	1	0	absolute	207.2	263.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	1	6	980	set_flag_var:2	spawn	855836	1	0	absolute	248.4	281.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	1	7	980	set_flag_var:2	spawn	855813	1	0	absolute	214.3	281.4	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	1	8	980	set_flag_var:2	spawn	855813	1	0	absolute	231.0	288.8	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	2	0	970	set_flag_var:3	timer	8000	0	0		0.0	0.0	0.0	Legion_04_1_Mon_03_Spawn
855831	8000	2	1	970	set_flag_var:3	spawn	855790	1	0	absolute	255.8	263.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	2	2	970	set_flag_var:3	spawn	855813	1	0	absolute	247.8	247.6	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	2	3	970	set_flag_var:3	spawn	855836	1	0	absolute	231.2	240.4	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	2	4	970	set_flag_var:3	spawn	855790	1	0	absolute	214.2	247.6	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	2	5	970	set_flag_var:3	spawn	855836	1	0	absolute	207.2	263.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	2	6	970	set_flag_var:3	spawn	855813	1	0	absolute	248.4	281.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	2	7	970	set_flag_var:3	spawn	855790	1	0	absolute	214.3	281.4	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	2	8	970	set_flag_var:3	spawn	855813	1	0	absolute	231.0	288.8	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	3	0	960	set_flag_var:4	timer	8000	0	0		0.0	0.0	0.0	Legion_04_1_Mon_03_Spawn
855831	8000	3	1	960	set_flag_var:4	spawn	855790	1	0	absolute	255.8	263.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	3	2	960	set_flag_var:4	spawn	855813	1	0	absolute	247.8	247.6	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	3	3	960	set_flag_var:4	spawn	855836	1	0	absolute	231.2	240.4	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	3	4	960	set_flag_var:4	spawn	855836	1	0	absolute	214.2	247.6	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	3	5	960	set_flag_var:4	spawn	855813	1	0	absolute	207.2	263.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	3	6	960	set_flag_var:4	spawn	855790	1	0	absolute	248.4	281.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	3	7	960	set_flag_var:4	spawn	855813	1	0	absolute	214.3	281.4	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	3	8	960	set_flag_var:4	spawn	855836	1	0	absolute	231.0	288.8	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	4	0	950	set_flag_var:5	timer	8000	0	0		0.0	0.0	0.0	Legion_04_1_Mon_03_Spawn
855831	8000	4	1	950	set_flag_var:5	spawn	855836	1	0	absolute	255.8	263.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	4	2	950	set_flag_var:5	spawn	855836	1	0	absolute	247.8	247.6	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	4	3	950	set_flag_var:5	spawn	855836	1	0	absolute	231.2	240.4	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	4	4	950	set_flag_var:5	spawn	855836	1	0	absolute	214.2	247.6	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	4	5	950	set_flag_var:5	spawn	855836	1	0	absolute	207.2	263.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	4	6	950	set_flag_var:5	spawn	855836	1	0	absolute	248.4	281.9	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	4	7	950	set_flag_var:5	spawn	855836	1	0	absolute	214.3	281.4	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	4	8	950	set_flag_var:5	spawn	855836	1	0	absolute	231.0	288.8	97.0	Legion_04_1_Mon_03_Spawn
855831	8000	5	0	940	set_flag_var:25	despawn_self	0	0	0		0.0	0.0	0.0	Legion_04_1_Mon_03_Spawn
855955	300000	0	0	600	set_flag_var:5	timer	360000	0	0		0.0	0.0	0.0	Legion_Start_Check
855955	300000	0	1	600	set_flag_var:5	spawn	855778	1	0	self	0.0	0.0	0.0	Legion_Start_Check
855955	300000	1	0	500	set_flag_var:6	timer	420000	0	0		0.0	0.0	0.0	Legion_Start_Check
855955	300000	1	1	500	set_flag_var:6	spawn	855801	1	0	self	0.0	0.0	0.0	Legion_Start_Check
855955	300000	2	0	400	set_flag_var:7	spawn	855824	1	0	self	0.0	0.0	0.0	Legion_Start_Check
856028	2000	0	0	8	set_world_flag_var:5	timer	2000	0	0		0.0	0.0	0.0	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	1	8	set_world_flag_var:5	say	1500694	0	0		0.0	0.0	0.0	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	2	8	set_world_flag_var:5	spawn	236713	1	0	absolute	464.0	463.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	3	8	set_world_flag_var:5	spawn	236717	1	0	absolute	464.0	463.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	4	8	set_world_flag_var:5	spawn	236716	1	0	absolute	464.0	463.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	5	8	set_world_flag_var:5	spawn	236715	1	0	absolute	464.0	463.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	6	8	set_world_flag_var:5	spawn	236714	1	0	absolute	464.0	463.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	7	8	set_world_flag_var:5	spawn	236713	1	0	absolute	461.0	570.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	8	8	set_world_flag_var:5	spawn	236717	1	0	absolute	461.0	570.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	9	8	set_world_flag_var:5	spawn	236720	1	0	absolute	461.0	570.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	10	8	set_world_flag_var:5	spawn	236719	1	0	absolute	461.0	570.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	11	8	set_world_flag_var:5	spawn	236718	1	0	absolute	461.0	570.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	12	8	set_world_flag_var:5	spawn	236713	1	0	absolute	543.0	463.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	13	8	set_world_flag_var:5	spawn	236717	1	0	absolute	543.0	463.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	14	8	set_world_flag_var:5	spawn	236716	1	0	absolute	543.0	463.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	15	8	set_world_flag_var:5	spawn	236715	1	0	absolute	543.0	463.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	16	8	set_world_flag_var:5	spawn	236714	1	0	absolute	543.0	463.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	17	8	set_world_flag_var:5	spawn	236713	1	0	absolute	542.0	564.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	18	8	set_world_flag_var:5	spawn	236717	1	0	absolute	542.0	564.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	19	8	set_world_flag_var:5	spawn	236715	1	0	absolute	542.0	564.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	0	20	8	set_world_flag_var:5	spawn	236714	1	0	absolute	542.0	564.0	417.4	IDTiamat_Hard_Tiamat_Dragon
856028	2000	1	0	7	set_world_flag_var:6	timer	20000	0	0		0.0	0.0	0.0	IDTiamat_Hard_Tiamat_Dragon
856028	2000	2	0	6	set_world_flag_var:7	broadcast	20	80	0		0.0	0.0	0.0	IDTiamat_Hard_Tiamat_Dragon
856028	2000	2	1	6	set_world_flag_var:7	timer	0	0	0		0.0	0.0	0.0	IDTiamat_Hard_Tiamat_Dragon
856028	2000	3	0	5		broadcast	37	100	0		0.0	0.0	0.0	IDTiamat_Hard_Tiamat_Dragon
856340	5400000	0	0	60	chance:50|unset_flag_var:0	spawn	236424	1	1800	absolute	2529.0	1869.0	234.0	F4_Rotation_Treasure_Ctrl_01
856340	5400000	0	1	60	chance:50|unset_flag_var:0	timer	5400000	0	0		0.0	0.0	0.0	F4_Rotation_Treasure_Ctrl_01
856340	5400000	1	0	59	unset_flag_var:0	spawn	856341	1	20	self	0.0	0.0	0.0	F4_Rotation_Treasure_Ctrl_01
856340	5400000	1	1	59	unset_flag_var:0	timer	5400000	0	0		0.0	0.0	0.0	F4_Rotation_Treasure_Ctrl_01
856340	5400000	2	0	50	chance:50|set_flag_var:0	timer	1800000	0	0		0.0	0.0	0.0	F4_Rotation_Treasure_Ctrl_01
856340	5400000	3	0	49	chance:50|set_flag_var:0	timer	3600000	0	0		0.0	0.0	0.0	F4_Rotation_Treasure_Ctrl_01
856340	5400000	4	0	48	set_flag_var:0	timer	2700000	0	0		0.0	0.0	0.0	F4_Rotation_Treasure_Ctrl_01
856407	3600000	0	0	1000	chance:40|set_flag_var:5|unset_flag_var:6	spawn	856408	1	10	absolute	1008.8	720.0	622.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	0	1	1000	chance:40|set_flag_var:5|unset_flag_var:6	spawn	856409	1	10	absolute	853.2	1732.4	325.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	0	2	1000	chance:40|set_flag_var:5|unset_flag_var:6	spawn	856410	1	10	absolute	2203.2	699.2	497.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	0	3	1000	chance:40|set_flag_var:5|unset_flag_var:6	spawn	856411	1	10	absolute	1999.5	1927.9	302.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	0	4	1000	chance:40|set_flag_var:5|unset_flag_var:6	timer	3600000	0	0		0.0	0.0	0.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	1	0	990	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856408	1	10	absolute	1008.8	720.0	622.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	1	1	990	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856409	1	10	absolute	853.2	1732.4	325.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	1	2	990	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856410	1	10	absolute	2203.2	699.2	497.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	1	3	990	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856411	1	10	absolute	1999.5	1927.9	302.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	1	4	990	chance:20|set_flag_var:5|unset_flag_var:6	timer	2700000	0	0		0.0	0.0	0.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	2	0	980	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856408	1	10	absolute	1008.8	720.0	622.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	2	1	980	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856409	1	10	absolute	853.2	1732.4	325.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	2	2	980	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856410	1	10	absolute	2203.2	699.2	497.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	2	3	980	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856411	1	10	absolute	1999.5	1927.9	302.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	2	4	980	chance:20|set_flag_var:5|unset_flag_var:6	timer	4500000	0	0		0.0	0.0	0.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	3	0	970	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856408	1	10	absolute	1008.8	720.0	622.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	3	1	970	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856409	1	10	absolute	853.2	1732.4	325.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	3	2	970	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856410	1	10	absolute	2203.2	699.2	497.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	3	3	970	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856411	1	10	absolute	1999.5	1927.9	302.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	3	4	970	chance:20|set_flag_var:5|unset_flag_var:6	timer	1800000	0	0		0.0	0.0	0.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	4	0	960	set_flag_var:5|unset_flag_var:6	spawn	856408	1	10	absolute	1008.8	720.0	622.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	4	1	960	set_flag_var:5|unset_flag_var:6	spawn	856409	1	10	absolute	853.2	1732.4	325.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	4	2	960	set_flag_var:5|unset_flag_var:6	spawn	856410	1	10	absolute	2203.2	699.2	497.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	4	3	960	set_flag_var:5|unset_flag_var:6	spawn	856411	1	10	absolute	1999.5	1927.9	302.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	4	4	960	set_flag_var:5|unset_flag_var:6	timer	5400000	0	0		0.0	0.0	0.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	5	0	960	set_flag_var:6|unset_flag_var:5	spawn	856408	1	10	absolute	1008.8	720.0	622.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	5	1	960	set_flag_var:6|unset_flag_var:5	spawn	856409	1	10	absolute	853.2	1732.4	325.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	5	2	960	set_flag_var:6|unset_flag_var:5	spawn	856410	1	10	absolute	2203.2	699.2	497.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	5	3	960	set_flag_var:6|unset_flag_var:5	spawn	856411	1	10	absolute	1999.5	1927.9	302.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	5	4	960	set_flag_var:6|unset_flag_var:5	timer	5400000	0	0		0.0	0.0	0.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	6	0	900	chance:40|set_flag_var:6|unset_flag_var:5	spawn	856408	1	10	absolute	1008.8	720.0	622.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	6	1	900	chance:40|set_flag_var:6|unset_flag_var:5	spawn	856409	1	10	absolute	853.2	1732.4	325.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	6	2	900	chance:40|set_flag_var:6|unset_flag_var:5	spawn	856410	1	10	absolute	2203.2	699.2	497.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	6	3	900	chance:40|set_flag_var:6|unset_flag_var:5	spawn	856411	1	10	absolute	1999.5	1927.9	302.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	6	4	900	chance:40|set_flag_var:6|unset_flag_var:5	timer	3600000	0	0		0.0	0.0	0.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	7	0	890	chance:20|set_flag_var:6|unset_flag_var:5	spawn	856408	1	10	absolute	1008.8	720.0	622.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	7	1	890	chance:20|set_flag_var:6|unset_flag_var:5	spawn	856409	1	10	absolute	853.2	1732.4	325.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	7	2	890	chance:20|set_flag_var:6|unset_flag_var:5	spawn	856410	1	10	absolute	2203.2	699.2	497.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	7	3	890	chance:20|set_flag_var:6|unset_flag_var:5	spawn	856411	1	10	absolute	1999.5	1927.9	302.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	7	4	890	chance:20|set_flag_var:6|unset_flag_var:5	timer	2700000	0	0		0.0	0.0	0.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	8	0	880	chance:20|set_flag_var:6|unset_flag_var:5	spawn	856408	1	10	absolute	1008.8	720.0	622.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	8	1	880	chance:20|set_flag_var:6|unset_flag_var:5	spawn	856409	1	10	absolute	853.2	1732.4	325.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	8	2	880	chance:20|set_flag_var:6|unset_flag_var:5	spawn	856410	1	10	absolute	2203.2	699.2	497.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	8	3	880	chance:20|set_flag_var:6|unset_flag_var:5	spawn	856411	1	10	absolute	1999.5	1927.9	302.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	8	4	880	chance:20|set_flag_var:6|unset_flag_var:5	timer	4500000	0	0		0.0	0.0	0.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	9	0	870	chance:20|set_flag_var:6|unset_flag_var:5	spawn	856408	1	10	absolute	1008.8	720.0	622.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	9	1	870	chance:20|set_flag_var:6|unset_flag_var:5	spawn	856409	1	10	absolute	853.2	1732.4	325.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	9	2	870	chance:20|set_flag_var:6|unset_flag_var:5	spawn	856410	1	10	absolute	2203.2	699.2	497.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	9	3	870	chance:20|set_flag_var:6|unset_flag_var:5	spawn	856411	1	10	absolute	1999.5	1927.9	302.0	LF4_Rotation_Dportal_Time_Check
856407	3600000	9	4	870	chance:20|set_flag_var:6|unset_flag_var:5	timer	1800000	0	0		0.0	0.0	0.0	LF4_Rotation_Dportal_Time_Check
856428	3600000	0	0	1000	chance:40|set_flag_var:5|unset_flag_var:6	spawn	856429	1	10	absolute	845.8	1473.1	430.0	DF4_Rotation_Dportal_Time_Check
856428	3600000	0	1	1000	chance:40|set_flag_var:5|unset_flag_var:6	spawn	856430	1	10	absolute	764.5	2423.5	380.0	DF4_Rotation_Dportal_Time_Check
856428	3600000	0	2	1000	chance:40|set_flag_var:5|unset_flag_var:6	spawn	856431	1	10	absolute	2060.8	1427.0	328.0	DF4_Rotation_Dportal_Time_Check
856428	3600000	0	3	1000	chance:40|set_flag_var:5|unset_flag_var:6	spawn	856432	1	10	absolute	2296.9	2308.3	534.2	DF4_Rotation_Dportal_Time_Check
856428	3600000	0	4	1000	chance:40|set_flag_var:5|unset_flag_var:6	timer	3600000	0	0		0.0	0.0	0.0	DF4_Rotation_Dportal_Time_Check
856428	3600000	1	0	990	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856429	1	10	absolute	845.8	1473.1	430.0	DF4_Rotation_Dportal_Time_Check
856428	3600000	1	1	990	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856430	1	10	absolute	764.5	2423.5	380.0	DF4_Rotation_Dportal_Time_Check
856428	3600000	1	2	990	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856431	1	10	absolute	2060.8	1427.0	328.0	DF4_Rotation_Dportal_Time_Check
856428	3600000	1	3	990	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856432	1	10	absolute	2296.9	2308.3	534.2	DF4_Rotation_Dportal_Time_Check
856428	3600000	1	4	990	chance:20|set_flag_var:5|unset_flag_var:6	timer	2700000	0	0		0.0	0.0	0.0	DF4_Rotation_Dportal_Time_Check
856428	3600000	2	0	980	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856429	1	10	absolute	845.8	1473.1	430.0	DF4_Rotation_Dportal_Time_Check
856428	3600000	2	1	980	chance:20|set_flag_var:5|unset_flag_var:6	spawn	856430	1	10	absolute	764.5	2423.5	380.0	DF4_Rotation_Dportal_Time_Check
