npc	pattern	handler	branch	priority	guards	order	kind	a1	a2	a3	place	x	y	z
281390	IDTP_SumA	on_wake_up	0	7		0	broadcast	6981	50	0		0.0	0.0	0.0
281390	IDTP_SumA	on_wake_up	0	7		1	despawn_self	0	0	0		0.0	0.0	0.0
281445	LF4_GHSumA	on_wake_up	0	7		0	broadcast	6720	50	0		0.0	0.0	0.0
281447	LF4_GHSumB	on_wake_up	0	7		0	broadcast	6721	50	0		0.0	0.0	0.0
281455	DF4_DramataEgg	on_wake_up	0	7		0	broadcast	6705	50	0		0.0	0.0	0.0
281457	DF4_DramataSumC	on_wake_up	0	6	chance:16	0	sysmsg	1400726	0	0		0.0	0.0	0.0
281457	DF4_DramataSumC	on_wake_up	0	6	chance:16	1	spawn	281458	1	45	for_the_fight_absolute	2885.0	805.0	36.0
281457	DF4_DramataSumC	on_wake_up	0	6	chance:16	2	spawn	281458	1	45	for_the_fight_absolute	2866.0	835.0	36.0
281457	DF4_DramataSumC	on_wake_up	0	6	chance:16	3	spawn	281458	1	45	for_the_fight_absolute	2895.0	851.0	36.0
281457	DF4_DramataSumC	on_wake_up	0	6	chance:16	4	spawn	281458	1	45	for_the_fight_absolute	2918.0	788.0	36.0
281457	DF4_DramataSumC	on_wake_up	0	6	chance:16	5	spawn	281458	1	45	for_the_fight_absolute	2923.0	834.0	36.0
281457	DF4_DramataSumC	on_wake_up	0	6	chance:16	6	broadcast	7011	10	0		0.0	0.0	0.0
281457	DF4_DramataSumC	on_wake_up	1	5	chance:33	0	sysmsg	1400726	0	0		0.0	0.0	0.0
281457	DF4_DramataSumC	on_wake_up	1	5	chance:33	1	spawn	281458	1	45	for_the_fight_absolute	2880.0	883.0	36.0
281457	DF4_DramataSumC	on_wake_up	1	5	chance:33	2	spawn	281458	1	45	for_the_fight_absolute	2910.0	876.0	36.0
281457	DF4_DramataSumC	on_wake_up	1	5	chance:33	3	spawn	281458	1	45	for_the_fight_absolute	2905.0	907.0	36.0
281457	DF4_DramataSumC	on_wake_up	1	5	chance:33	4	spawn	281458	1	45	for_the_fight_absolute	2934.0	887.0	36.0
281457	DF4_DramataSumC	on_wake_up	1	5	chance:33	5	spawn	281458	1	45	for_the_fight_absolute	2943.0	911.0	36.0
281457	DF4_DramataSumC	on_wake_up	1	5	chance:33	6	broadcast	7011	10	0		0.0	0.0	0.0
281457	DF4_DramataSumC	on_wake_up	2	4	chance:50	0	sysmsg	1400726	0	0		0.0	0.0	0.0
281457	DF4_DramataSumC	on_wake_up	2	4	chance:50	1	spawn	281458	1	45	for_the_fight_absolute	2952.0	797.0	36.0
281457	DF4_DramataSumC	on_wake_up	2	4	chance:50	2	spawn	281458	1	45	for_the_fight_absolute	2946.0	824.0	36.0
281457	DF4_DramataSumC	on_wake_up	2	4	chance:50	3	spawn	281458	1	45	for_the_fight_absolute	2959.0	843.0	36.0
281457	DF4_DramataSumC	on_wake_up	2	4	chance:50	4	spawn	281458	1	45	for_the_fight_absolute	2978.0	812.0	36.0
281457	DF4_DramataSumC	on_wake_up	2	4	chance:50	5	spawn	281458	1	45	for_the_fight_absolute	2997.0	843.0	36.0
281457	DF4_DramataSumC	on_wake_up	2	4	chance:50	6	broadcast	7011	10	0		0.0	0.0	0.0
281457	DF4_DramataSumC	on_wake_up	3	3	chance:66	0	sysmsg	1400726	0	0		0.0	0.0	0.0
281457	DF4_DramataSumC	on_wake_up	3	3	chance:66	1	spawn	281458	1	45	for_the_fight_absolute	2934.0	887.0	36.0
281457	DF4_DramataSumC	on_wake_up	3	3	chance:66	2	spawn	281458	1	45	for_the_fight_absolute	2969.0	870.0	36.0
281457	DF4_DramataSumC	on_wake_up	3	3	chance:66	3	spawn	281458	1	45	for_the_fight_absolute	2943.0	911.0	36.0
281457	DF4_DramataSumC	on_wake_up	3	3	chance:66	4	spawn	281458	1	45	for_the_fight_absolute	2965.0	897.0	36.0
281457	DF4_DramataSumC	on_wake_up	3	3	chance:66	5	spawn	281458	1	45	for_the_fight_absolute	2993.0	878.0	36.0
281457	DF4_DramataSumC	on_wake_up	3	3	chance:66	6	broadcast	7011	10	0		0.0	0.0	0.0
281457	DF4_DramataSumC	on_wake_up	4	2	chance:83	0	sysmsg	1400726	0	0		0.0	0.0	0.0
281457	DF4_DramataSumC	on_wake_up	4	2	chance:83	1	spawn	281458	1	45	for_the_fight_absolute	2895.0	851.0	36.0
281457	DF4_DramataSumC	on_wake_up	4	2	chance:83	2	spawn	281458	1	45	for_the_fight_absolute	2923.0	834.0	36.0
281457	DF4_DramataSumC	on_wake_up	4	2	chance:83	3	spawn	281458	1	45	for_the_fight_absolute	2910.0	876.0	36.0
281457	DF4_DramataSumC	on_wake_up	4	2	chance:83	4	spawn	281458	1	45	for_the_fight_absolute	2932.0	860.0	36.0
281457	DF4_DramataSumC	on_wake_up	4	2	chance:83	5	spawn	281458	1	45	for_the_fight_absolute	2934.0	887.0	36.0
281457	DF4_DramataSumC	on_wake_up	4	2	chance:83	6	spawn	281458	1	45	for_the_fight_absolute	2946.0	824.0	36.0
281457	DF4_DramataSumC	on_wake_up	4	2	chance:83	7	spawn	281458	1	45	for_the_fight_absolute	2959.0	843.0	36.0
281457	DF4_DramataSumC	on_wake_up	4	2	chance:83	8	spawn	281458	1	45	for_the_fight_absolute	2969.0	870.0	36.0
281457	DF4_DramataSumC	on_wake_up	4	2	chance:83	9	broadcast	7011	10	0		0.0	0.0	0.0
281457	DF4_DramataSumC	on_wake_up	5	1		0	sysmsg	1400726	0	0		0.0	0.0	0.0
281457	DF4_DramataSumC	on_wake_up	5	1		1	spawn	281458	1	45	for_the_fight_absolute	2885.0	805.0	36.0
281457	DF4_DramataSumC	on_wake_up	5	1		2	spawn	281458	1	45	for_the_fight_absolute	2866.0	835.0	36.0
281457	DF4_DramataSumC	on_wake_up	5	1		3	spawn	281458	1	45	for_the_fight_absolute	2880.0	883.0	36.0
281457	DF4_DramataSumC	on_wake_up	5	1		4	spawn	281458	1	45	for_the_fight_absolute	2918.0	788.0	36.0
281457	DF4_DramataSumC	on_wake_up	5	1		5	spawn	281458	1	45	for_the_fight_absolute	2952.0	797.0	36.0
281457	DF4_DramataSumC	on_wake_up	5	1		6	spawn	281458	1	45	for_the_fight_absolute	2943.0	911.0	36.0
281457	DF4_DramataSumC	on_wake_up	5	1		7	spawn	281458	1	45	for_the_fight_absolute	2965.0	897.0	36.0
281457	DF4_DramataSumC	on_wake_up	5	1		8	spawn	281458	1	45	for_the_fight_absolute	2978.0	812.0	36.0
281457	DF4_DramataSumC	on_wake_up	5	1		9	spawn	281458	1	45	for_the_fight_absolute	2997.0	843.0	36.0
281457	DF4_DramataSumC	on_wake_up	5	1		10	spawn	281458	1	45	for_the_fight_absolute	2993.0	878.0	36.0
281457	DF4_DramataSumC	on_wake_up	5	1		11	broadcast	7011	10	0		0.0	0.0	0.0
281537	IDCT_Boss_Spectre	on_wake_up	0	8		0	sysmsg	1400470	0	0		0.0	0.0	0.0
281633	IDCT_StDrakanSc	on_wake_up	0	7		0	skill	18168	0	0	ME	0.0	0.0	0.0
281634	IDCT_StDrakanFi_Fake	on_wake_up	0	7		0	skill	18168	0	0	ME	0.0	0.0	0.0
281635	IDCT_StDrakanSc_Fake	on_wake_up	0	7		0	skill	18168	0	0	ME	0.0	0.0	0.0
281644	Elim_EventG	on_wake_up	0	7		0	broadcast	6751	50	0		0.0	0.0	0.0
281773	IDCT_Boss_Spectre_noShown2	on_wake_up	0	10		0	skill	19098	0	0	ME	0.0	0.0	0.0
281773	IDCT_Boss_Spectre_noShown2	on_wake_up	0	10		1	say	342043	0	0		0.0	0.0	0.0
281924	IDAbRe_Core_Summon11	on_wake_up	0	7		0	broadcast	11105	10	0		0.0	0.0	0.0
281925	IDAbRe_Core_Summon12	on_wake_up	0	7		0	broadcast	11104	10	0		0.0	0.0	0.0
281926	IDAbRe_Core_Summon13	on_wake_up	0	99		0	broadcast	11103	300	0		0.0	0.0	0.0
281927	IDAbRe_Core_Summon13	on_wake_up	0	99		0	broadcast	11103	300	0		0.0	0.0	0.0
281928	LF4_DramataDied	on_wake_up	0	7		0	broadcast	7010	20	0		0.0	0.0	0.0
281930	LF4_DramataGC	on_wake_up	0	7		0	spawn	281931	1	0	for_the_fight_absolute	0.0	0.0	0.0
281930	LF4_DramataGC	on_wake_up	0	7		1	spawn	281931	1	0	for_the_fight_absolute	0.0	0.0	0.0
281930	LF4_DramataGC	on_wake_up	0	7		2	spawn	281931	1	0	for_the_fight_absolute	0.0	0.0	0.0
281934	LF4_DramataGD	on_wake_up	0	7		0	broadcast	7013	10	0		0.0	0.0	0.0
281935	DF4_DramataEggSumA	on_wake_up	0	7		0	broadcast	7017	50	0		0.0	0.0	0.0
281942	DF4_DramataGD	on_wake_up	0	7		0	broadcast	7016	10	0		0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	0	7	chance:17	0	sysmsg	1400724	0	0		0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	0	7	chance:17	1	spawn	281453	1	300	absolute	0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	0	7	chance:17	2	spawn	281453	1	300	absolute	0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	1	6	chance:33	0	sysmsg	1400724	0	0		0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	1	6	chance:33	1	spawn	281453	1	300	absolute	0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	1	6	chance:33	2	spawn	281453	1	300	absolute	0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	2	5	chance:50	0	sysmsg	1400724	0	0		0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	2	5	chance:50	1	spawn	281453	1	300	absolute	0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	2	5	chance:50	2	spawn	281453	1	300	absolute	0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	3	4	chance:67	0	sysmsg	1400724	0	0		0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	3	4	chance:67	1	spawn	281453	1	300	absolute	0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	3	4	chance:67	2	spawn	281453	1	300	absolute	0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	4	3	chance:83	0	sysmsg	1400724	0	0		0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	4	3	chance:83	1	spawn	281453	1	300	absolute	0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	4	3	chance:83	2	spawn	281453	1	300	absolute	0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	5	2		0	sysmsg	1400724	0	0		0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	5	2		1	spawn	281453	1	300	absolute	0.0	0.0	0.0
281943	LF4_DramataSumC	on_wake_up	5	2		2	spawn	281453	1	300	absolute	0.0	0.0	0.0
282011	IDAbRe_Core_Summon11A	on_wake_up	0	2		0	broadcast	11111	50	0		0.0	0.0	0.0
282011	IDAbRe_Core_Summon11A	on_wake_up	0	2		1	sysmsg	1400634	0	0		0.0	0.0	0.0
282058	Elim_Notice2F01	on_wake_up	0	7	set_flag_var:0	0	broadcast	6515	5	0		0.0	0.0	0.0
282059	Elim_Effect_Debuff	on_wake_up	0	7	set_flag_var:0	0	broadcast	6515	5	0		0.0	0.0	0.0
282064	Elim_Effect_Debuff	on_wake_up	0	7	set_flag_var:0	0	broadcast	6515	5	0		0.0	0.0	0.0
282067	IDAbRe_Core_Decoration5	on_wake_up	0	1		0	skill	19227	0	0	ME	0.0	0.0	0.0
282083	Cromede_Kmh_Noshow	on_wake_up	0	7		0	broadcast	6407	50	0		0.0	0.0	0.0
282083	Cromede_Kmh_Noshow	on_wake_up	0	7		1	despawn_self	0	0	0		0.0	0.0	0.0
282088	Cromede_Bluestone	on_wake_up	0	7		0	broadcast	6401	50	0		0.0	0.0	0.0
282088	Cromede_Bluestone	on_wake_up	0	7		1	despawn_self	0	0	0		0.0	0.0	0.0
282089	Cromede_NoShow_Door	on_wake_up	0	7		0	broadcast	6513	50	0		0.0	0.0	0.0
282089	Cromede_NoShow_Door	on_wake_up	0	7		1	despawn_self	0	0	0		0.0	0.0	0.0
282090	Cromede_Redstone	on_wake_up	0	7		0	broadcast	6402	50	0		0.0	0.0	0.0
282090	Cromede_Redstone	on_wake_up	0	7		1	despawn_self	0	0	0		0.0	0.0	0.0
282105	IDAbRe_Core_Summon15	on_wake_up	0	1		0	skill	19144	0	0	ME	0.0	0.0	0.0
282106	IDAbRe_Core_Summon15	on_wake_up	0	1		0	skill	19259	0	0	ME	0.0	0.0	0.0
282109	Elim_Broad1	on_wake_up	0	7		0	broadcast	6763	50	0		0.0	0.0	0.0
282112	Cromede_Torture_Spawn	on_wake_up	0	7		0	spawn	217004	1	0	for_the_fight_absolute	663.07	769.54	216.85
282112	Cromede_Torture_Spawn	on_wake_up	0	7		1	broadcast	6403	50	0		0.0	0.0	0.0
282112	Cromede_Torture_Spawn	on_wake_up	0	7		2	broadcast	6404	50	0		0.0	0.0	0.0
282112	Cromede_Torture_Spawn	on_wake_up	0	7		3	despawn_self	0	0	0		0.0	0.0	0.0
282113	Cromede_Wife_Spawn	on_wake_up	0	7		0	spawn	217001	1	0	for_the_fight_absolute	663.07	779.08	216.85
282113	Cromede_Wife_Spawn	on_wake_up	0	7		1	broadcast	6403	50	0		0.0	0.0	0.0
282113	Cromede_Wife_Spawn	on_wake_up	0	7		2	broadcast	6404	50	0		0.0	0.0	0.0
282113	Cromede_Wife_Spawn	on_wake_up	0	7		3	despawn_self	0	0	0		0.0	0.0	0.0
282114	Cromede_Assijudge_Spawn	on_wake_up	0	7		0	spawn	217003	1	0	for_the_fight_absolute	661.07	774.43	216.85
282114	Cromede_Assijudge_Spawn	on_wake_up	0	7		1	broadcast	6403	50	0		0.0	0.0	0.0
282114	Cromede_Assijudge_Spawn	on_wake_up	0	7		2	broadcast	6404	50	0		0.0	0.0	0.0
282114	Cromede_Assijudge_Spawn	on_wake_up	0	7		3	despawn_self	0	0	0		0.0	0.0	0.0
282117	Cromede_Noshow_Bc2	on_wake_up	0	7		0	broadcast	6409	50	0		0.0	0.0	0.0
282117	Cromede_Noshow_Bc2	on_wake_up	0	7		1	despawn_self	0	0	0		0.0	0.0	0.0
282118	Cromede_Noshow_Bc3	on_wake_up	0	7		0	broadcast	6410	50	0		0.0	0.0	0.0
282118	Cromede_Noshow_Bc3	on_wake_up	0	7		1	despawn_self	0	0	0		0.0	0.0	0.0
282119	Cromede_Relic3	on_wake_up	0	7		0	broadcast	6411	50	0		0.0	0.0	0.0
282119	Cromede_Relic3	on_wake_up	0	7		1	despawn_self	0	0	0		0.0	0.0	0.0
282128	Elim_Effect_Debuff	on_wake_up	0	7	set_flag_var:0	0	broadcast	6515	5	0		0.0	0.0	0.0
282129	Elim_Effect_Debuff	on_wake_up	0	7	set_flag_var:0	0	broadcast	6515	5	0		0.0	0.0	0.0
282130	Elim_Effect_Debuff	on_wake_up	0	7	set_flag_var:0	0	broadcast	6515	5	0		0.0	0.0	0.0
282132	LF4_DespawnTBox	on_wake_up	0	7		0	broadcast	11103	10	0		0.0	0.0	0.0
282139	Elim_Effect_Heal1	on_wake_up	0	7	set_flag_var:0	0	broadcast	6515	5	0		0.0	0.0	0.0
282155	IDDF3_BroadNPC_System	on_wake_up	0	7		0	broadcast	1125	50	0		0.0	0.0	0.0
282155	IDDF3_BroadNPC_System	on_wake_up	0	7		1	despawn_self	0	0	0		0.0	0.0	0.0
282179	IDHouse_Zadra_Boss_Phase1	on_wake_up	0	7	set_flag_var:0	0	spawn	282208	1	0	for_the_fight_absolute	1020.13	1269.6	95.95
282179	IDHouse_Zadra_Boss_Phase1	on_wake_up	0	7	set_flag_var:0	1	spawn	282208	1	0	for_the_fight_absolute	1006.09	1282.35	95.95
282179	IDHouse_Zadra_Boss_Phase1	on_wake_up	0	7	set_flag_var:0	2	spawn	282208	1	0	for_the_fight_absolute	992.511	1269.61	95.95
282189	IDForest_Wave_NPC_Bomb_Invisible	on_wake_up	0	1		0	spawn	282462	1	10	for_the_fight_absolute	843.153	1243.67	210.891
282192	IDForest_Wave_Spaky_Invisible	on_wake_up	0	1		0	skill	19399	0	0	ME	0.0	0.0	0.0
282196	IDForest_Wave_Spaky_Invisible	on_wake_up	0	1		0	skill	19399	0	0	ME	0.0	0.0	0.0
282199	IDForest_Wave_Wisp_Invisible	on_wake_up	0	1		0	skill	19401	0	0	ME	0.0	0.0	0.0
282222	IDForest_hidden_sum	on_wake_up	0	7		0	skill	19449	0	0	ME	0.0	0.0	0.0
282245	IDForest_Wave_Wisp_Invisible	on_wake_up	0	1		0	skill	19434	0	0	ME	0.0	0.0	0.0
282247	wave_spakynormal_die	on_wake_up	0	1		0	broadcast	11300	200	0		0.0	0.0	0.0
282248	wave_spakybomb_die	on_wake_up	0	1		0	broadcast	11300	200	0		0.0	0.0	0.0
282249	wave_spakyboss_die	on_wake_up	0	1		0	broadcast	11301	200	0		0.0	0.0	0.0
282250	wave_lapnormal_die	on_wake_up	0	1		0	broadcast	11302	200	0		0.0	0.0	0.0
282251	wave_lapbomb_die	on_wake_up	0	1		0	broadcast	11302	200	0		0.0	0.0	0.0
282252	wave_lapboss_die	on_wake_up	0	1		0	broadcast	11103	100	0		0.0	0.0	0.0
282252	wave_lapboss_die	on_wake_up	0	1		1	despawn_self	0	0	0		0.0	0.0	0.0
282254	IDForest_Wave_Phase5	on_wake_up	0	1		0	spawn	282190	8	0	for_the_fight_self	0.0	0.0	0.0
282254	IDForest_Wave_Phase5	on_wake_up	0	1		1	spawn	282194	4	0	for_the_fight_self	0.0	0.0	0.0
282254	IDForest_Wave_Phase5	on_wake_up	0	1		2	spawn	282191	1	0	for_the_fight_self	0.0	0.0	0.0
282254	IDForest_Wave_Phase5	on_wake_up	0	1		3	spawn	282195	1	0	for_the_fight_self	0.0	0.0	0.0
282255	IDForest_Wave_Phase6	on_wake_up	0	1		0	spawn	282190	8	0	for_the_fight_self	0.0	0.0	0.0
282255	IDForest_Wave_Phase6	on_wake_up	0	1		1	spawn	282194	6	0	for_the_fight_self	0.0	0.0	0.0
282255	IDForest_Wave_Phase6	on_wake_up	0	1		2	spawn	282191	2	0	for_the_fight_self	0.0	0.0	0.0
282255	IDForest_Wave_Phase6	on_wake_up	0	1		3	spawn	282195	1	0	for_the_fight_self	0.0	0.0	0.0
282255	IDForest_Wave_Phase6	on_wake_up	0	1		4	spawn	282193	1	0	for_the_fight_self	0.0	0.0	0.0
282256	IDForest_Wave_Phase7	on_wake_up	0	1		0	spawn	282190	10	0	for_the_fight_self	0.0	0.0	0.0
282256	IDForest_Wave_Phase7	on_wake_up	0	1		1	spawn	282194	8	0	for_the_fight_self	0.0	0.0	0.0
282256	IDForest_Wave_Phase7	on_wake_up	0	1		2	spawn	282191	3	0	for_the_fight_self	0.0	0.0	0.0
282256	IDForest_Wave_Phase7	on_wake_up	0	1		3	spawn	282195	2	0	for_the_fight_self	0.0	0.0	0.0
282256	IDForest_Wave_Phase7	on_wake_up	0	1		4	spawn	282193	1	0	for_the_fight_self	0.0	0.0	0.0
282256	IDForest_Wave_Phase7	on_wake_up	0	1		5	spawn	282197	1	0	for_the_fight_self	0.0	0.0	0.0
282268	IDHouse_Zadra_PrimeBuff	on_wake_up	0	2		0	spawn	282190	1	0	for_the_fight_offset	0.0	0.0	0.0
282268	IDHouse_Zadra_PrimeBuff	on_wake_up	0	2		1	despawn_self	0	0	0		0.0	0.0	0.0
282292	IDF4Re_FOBJ_2	on_wake_up	0	7		0	skill	19523	0	0	ME	0.0	0.0	0.0
282298	IDF4Re_FOBJ_8	on_wake_up	0	7		0	broadcast	1002	10	0		0.0	0.0	0.0
282298	IDF4Re_FOBJ_8	on_wake_up	0	7		1	despawn_self	0	0	0		0.0	0.0	0.0
282315	Raksha_Evileye_Nmd	on_wake_up	0	7		0	sysmsg	1401135	0	0		0.0	0.0	0.0
282316	Raksha_DrakanAssasin_KNmd	on_wake_up	0	7		0	skill	19126	0	0	ME	0.0	0.0	0.0
282353	IDHouse_Butler_InvisibleA	on_wake_up	0	1		0	skill	19572	0	0	ME	0.0	0.0	0.0
282353	IDHouse_Butler_InvisibleA	on_wake_up	0	1		1	broadcast	111	5	0		0.0	0.0	0.0
282354	IDHouse_Butler_InvisibleB	on_wake_up	0	1		0	skill	19572	0	0	ME	0.0	0.0	0.0
282354	IDHouse_Butler_InvisibleB	on_wake_up	0	1		1	broadcast	222	5	0		0.0	0.0	0.0
282356	IDHouse_Butler_Debuff	on_wake_up	0	1		0	skill	19543	0	0	ME	0.0	0.0	0.0
282367	IDArena_S7_Re_Named_2	on_wake_up	0	7		0	skill	19594	0	0	ME	0.0	0.0	0.0
282370	IDArena_S7_Re_Named_2	on_wake_up	0	7		0	skill	19594	0	0	ME	0.0	0.0	0.0
282379	IDF4Re_FOBJ_A	on_wake_up	0	7		0	broadcast	10	20	0		0.0	0.0	0.0
282379	IDF4Re_FOBJ_A	on_wake_up	0	7		1	broadcast	3344	10	0		0.0	0.0	0.0
282389	IDYun_Nmd3_Projectile	on_wake_up	0	1		0	spawn	282606	1	6	for_the_fight_self	0.0	0.0	0.0
282389	IDYun_Nmd3_Projectile	on_wake_up	0	1		1	skill_now	19656	0	0	ME	0.0	0.0	0.0
282389	IDYun_Nmd3_Projectile	on_wake_up	0	1		2	despawn_self	0	0	0		0.0	0.0	0.0
282432	IDElemental_Ex10	on_wake_up	0	1	set_world_flag_var:0	0	var	1	0	0	Spawn_IDElementalN_Nmd_Unicorn_60_Al	0.0	0.0	0.0
282432	IDElemental_Ex10	on_wake_up	0	1	set_world_flag_var:0	1	despawn_self	0	0	0		0.0	0.0	0.0
282435	IDArena_NPC_S1_End	on_wake_up	0	7	set_flag_var:0	0	broadcast	1001	100	0		0.0	0.0	0.0
282435	IDArena_NPC_S1_End	on_wake_up	0	7	set_flag_var:0	1	despawn_self	0	0	0		0.0	0.0	0.0
282445	IDRaksha_NoshowNPC_01	on_wake_up	0	7		0	broadcast	12300	100	0		0.0	0.0	0.0
282445	IDRaksha_NoshowNPC_01	on_wake_up	0	7		1	despawn_self	0	0	0		0.0	0.0	0.0
282462	IDHouse_Butler_Debuff	on_wake_up	0	1		0	skill	19227	0	0	ME	0.0	0.0	0.0
282500	LDF4a_Calydon_Assassin	on_wake_up	0	7		0	skill	20083	0	0	ME	0.0	0.0	0.0
282529	IDYun_Nmd3_Sum2	on_wake_up	0	1		0	skill_now	19654	0	0	ME	0.0	0.0	0.0
282529	IDYun_Nmd3_Sum2	on_wake_up	0	1		1	despawn_self	0	0	0		0.0	0.0	0.0
282530	IDForest_wave_etc2	on_wake_up	0	2		0	spawn	282529	1	6	for_the_fight_self	0.0	0.0	0.0
282530	IDForest_wave_etc2	on_wake_up	0	2		1	skill	19373	0	0	ME	0.0	0.0	0.0
282534	LDF4a_SandWarm_Monarch_001	on_wake_up	0	7		0	sysmsg	1401300	0	0		0.0	0.0	0.0
282534	LDF4a_SandWarm_Monarch_001	on_wake_up	0	7		1	skill	19896	0	0	ME	0.0	0.0	0.0
282534	LDF4a_SandWarm_Monarch_001	on_wake_up	0	7		2	skill	19894	0	0	ME	0.0	0.0	0.0
282536	IDYun_Temp_03	on_wake_up	0	2		0	spawn	282981	1	120	for_the_fight_self	0.0	0.0	0.0
282536	IDYun_Temp_03	on_wake_up	0	2		1	despawn_self	0	0	0		0.0	0.0	0.0
282537	IDYun_Temp_04	on_wake_up	0	2		0	spawn	282982	1	120	for_the_fight_self	0.0	0.0	0.0
282537	IDYun_Temp_04	on_wake_up	0	2		1	despawn_self	0	0	0		0.0	0.0	0.0
282538	IDYun_Temp_05	on_wake_up	0	2		0	spawn	282983	1	120	for_the_fight_self	0.0	0.0	0.0
282538	IDYun_Temp_05	on_wake_up	0	2		1	despawn_self	0	0	0		0.0	0.0	0.0
282540	IDYun_Temp_06	on_wake_up	0	1		0	skill	20553	0	0	ME	0.0	0.0	0.0
282540	IDYun_Temp_06	on_wake_up	0	1		1	broadcast	10	6	0		0.0	0.0	0.0
282541	IDYun_Temp_07	on_wake_up	0	1		0	broadcast	20	100	0		0.0	0.0	0.0
282542	IDYun_Temp_08	on_wake_up	0	1		0	broadcast	10	10	0		0.0	0.0	0.0
282542	IDYun_Temp_08	on_wake_up	0	1		1	despawn_self	0	0	0		0.0	0.0	0.0
282543	IDYun_Temp_09	on_wake_up	0	1		0	spawn	282465	1	5	for_the_fight_self	0.0	0.0	0.0
282544	IDYun_Temp_10	on_wake_up	0	1		0	spawn	282465	1	5	for_the_fight_self	0.0	0.0	0.0
282545	IDYun_Temp_11	on_wake_up	0	1		0	spawn	282465	1	5	for_the_fight_self	0.0	0.0	0.0
282550	IDYun_Temp_18	on_wake_up	0	1		0	spawn	282594	1	0	for_the_fight_self	0.0	0.0	0.0
282571	IDRaksha_NoshowNPC_07	on_idle_timer	0	7		0	timer	2000	0	0		0.0	0.0	0.0
282571	IDRaksha_NoshowNPC_07	on_idle_timer	0	7		1	broadcast	12501	50	0		0.0	0.0	0.0
282571	IDRaksha_NoshowNPC_07	on_wake_up	0	7		0	broadcast	12501	50	0		0.0	0.0	0.0
282571	IDRaksha_NoshowNPC_07	on_wake_up	0	7		1	timer	2000	0	0		0.0	0.0	0.0
282572	IDRaksha_NoshowNPC_08	on_idle_timer	0	7		0	timer	2000	0	0		0.0	0.0	0.0
282572	IDRaksha_NoshowNPC_08	on_idle_timer	0	7		1	broadcast	12502	50	0		0.0	0.0	0.0
282572	IDRaksha_NoshowNPC_08	on_wake_up	0	7		0	broadcast	12502	50	0		0.0	0.0	0.0
282572	IDRaksha_NoshowNPC_08	on_wake_up	0	7		1	timer	2000	0	0		0.0	0.0	0.0
282573	IDRaksha_NoshowNPC_09	on_idle_timer	0	7		0	timer	2000	0	0		0.0	0.0	0.0
282573	IDRaksha_NoshowNPC_09	on_idle_timer	0	7		1	broadcast	12503	50	0		0.0	0.0	0.0
282573	IDRaksha_NoshowNPC_09	on_wake_up	0	7		0	broadcast	12503	50	0		0.0	0.0	0.0
282573	IDRaksha_NoshowNPC_09	on_wake_up	0	7		1	timer	2000	0	0		0.0	0.0	0.0
282574	IDRaksha_NoshowNPC_10	on_idle_timer	0	7		0	timer	2000	0	0		0.0	0.0	0.0
282574	IDRaksha_NoshowNPC_10	on_idle_timer	0	7		1	broadcast	12504	50	0		0.0	0.0	0.0
282574	IDRaksha_NoshowNPC_10	on_wake_up	0	7		0	broadcast	12504	50	0		0.0	0.0	0.0
282574	IDRaksha_NoshowNPC_10	on_wake_up	0	7		1	timer	2000	0	0		0.0	0.0	0.0
282577	IDRaksha_NoshowNPC_19	on_wake_up	0	7		0	broadcast	12499	80	0		0.0	0.0	0.0
282577	IDRaksha_NoshowNPC_19	on_wake_up	0	7		1	sysmsg	1401134	0	0		0.0	0.0	0.0
282578	IDYun_Temp_40	on_idle_timer	0	1		0	var	1	0	0	7Nmd	0.0	0.0	0.0
282578	IDYun_Temp_40	on_idle_timer	0	1		1	timer	0	0	0		0.0	0.0	0.0
282578	IDYun_Temp_40	on_idle_timer	0	1		2	despawn_self	0	0	0		0.0	0.0	0.0
282578	IDYun_Temp_40	on_wake_up	0	2		0	timer	3000	0	0		0.0	0.0	0.0
282579	IDYun_Temp_41	on_idle_timer	0	2		0	broadcast	500	65	0		0.0	0.0	0.0
282579	IDYun_Temp_41	on_idle_timer	0	2		1	timer	8000	0	0		0.0	0.0	0.0
282579	IDYun_Temp_41	on_wake_up	0	5	chance:30|set_flag_var:0	0	timer	7000	0	0		0.0	0.0	0.0
