npc	pattern	handler	killer	branch	priority	guards	order	kind	a1	a2	a3	place	x	y	z	group
235301	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235302	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235302	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235302	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235302	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235303	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235303	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235303	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235303	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235304	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235304	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235304	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235304	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235305	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235305	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235305	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235305	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235306	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235306	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235306	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235306	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235307	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235307	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235307	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235307	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235308	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235308	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235308	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235308	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235309	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235309	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235309	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235309	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235310	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235310	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235310	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235310	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235311	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235311	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235311	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235311	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235312	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235312	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235312	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235312	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235313	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235313	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235313	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235313	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235314	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235314	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235314	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235314	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235315	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235315	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235315	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235315	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235316	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235316	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235316	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235316	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235317	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235317	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235317	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235317	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235318	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235318	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235318	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235318	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235319	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235319	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235319	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235319	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235320	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235320	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235320	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235320	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235321	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235321	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235321	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235321	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235322	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235322	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235322	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235322	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235323	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235323	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235323	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235323	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
235324	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235324	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235324	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235324	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235325	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235325	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235325	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235325	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
235326	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235326	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235326	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235326	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235327	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235327	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235327	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235327	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
235619	IDLDF5_Under_02_Boss_Wi	on_die	ANY	0	1000		0	var	3	0	0	cSetPortal	0.0	0.0	0.0	0
235621	IDLDF5_Under_02_Boss_As	on_die	ANY	0	1000		0	var	3	0	0	cSetPortal	0.0	0.0	0.0	0
235624	IDLDF5_Under_02_Summon04	on_die	ANY	0	1000		0	var	3	0	0	cSetPortal	0.0	0.0	0.0	0
235624	IDLDF5_Under_02_Summon04	on_killed_by_user	KilledByPlayer	0	1050		0	spawn	702659	1	0	for_the_fight_self	0.0	0.0	0.0	0
235626	IDLDF5_Under_02_Summon03	on_die	ANY	0	1000		0	var	3	0	0	cSetPortal	0.0	0.0	0.0	0
235626	IDLDF5_Under_02_Summon03	on_killed_by_user	KilledByPlayer	0	1050		0	spawn	702659	1	0	for_the_fight_self	0.0	0.0	0.0	0
235679	IDSweep_Gold_PIG_A	on_killed_by_npc	KilledByNpc	0	7	who:KilledByNpc	0	var	0	1	0	REWARD_LARGE_A	0.0	0.0	0.0	0
235679	IDSweep_Gold_PIG_A	on_killed_by_user	KilledByPlayer	0	7	who:KilledByPlayer	0	var	0	1	0	REWARD_LARGE_A	0.0	0.0	0.0	0
235686	IDSweep_Gold_PIG_B	on_killed_by_npc	KilledByNpc	0	7	who:KilledByNpc	0	var	0	1	0	REWARD_LARGE_B	0.0	0.0	0.0	0
235686	IDSweep_Gold_PIG_B	on_killed_by_user	KilledByPlayer	0	7	who:KilledByPlayer	0	var	0	1	0	REWARD_LARGE_B	0.0	0.0	0.0	0
235687	IDSweep_Gold_PIG_C	on_killed_by_npc	KilledByNpc	0	7	who:KilledByNpc	0	var	0	1	0	REWARD_LARGE_C	0.0	0.0	0.0	0
235687	IDSweep_Gold_PIG_C	on_killed_by_user	KilledByPlayer	0	7	who:KilledByPlayer	0	var	0	1	0	REWARD_LARGE_C	0.0	0.0	0.0	0
235970	TiamatDown_TiamatAgent	on_die	ANY	0	6		0	var	2	0	0	Agent_Sum_Spawn	0.0	0.0	0.0	0
236010	Tames_Solo_A_normal_01	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_A_01_Clear	0.0	0.0	0.0	0
236010	Tames_Solo_A_normal_01	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_A_01_Clear	0.0	0.0	0.0	0
236011	Tames_Solo_A_normal_02	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_A_01_Clear	0.0	0.0	0.0	0
236011	Tames_Solo_A_normal_02	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_A_01_Clear	0.0	0.0	0.0	0
236012	Tames_Solo_A_normal_03	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_A_01_Clear	0.0	0.0	0.0	0
236012	Tames_Solo_A_normal_03	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_A_01_Clear	0.0	0.0	0.0	0
236013	Tames_Solo_A_normal_04	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_A_01_Clear	0.0	0.0	0.0	0
236013	Tames_Solo_A_normal_04	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_A_01_Clear	0.0	0.0	0.0	0
236014	Tames_Solo_A_normal_05	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_A_Clear	0.0	0.0	0.0	0
236014	Tames_Solo_A_normal_05	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_A_Clear	0.0	0.0	0.0	0
236020	Tames_Solo_C_normal_01	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_C_Clear	0.0	0.0	0.0	0
236020	Tames_Solo_C_normal_01	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_C_Clear	0.0	0.0	0.0	0
236021	Tames_Solo_C_normal_02	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_C_Clear	0.0	0.0	0.0	0
236021	Tames_Solo_C_normal_02	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_C_Clear	0.0	0.0	0.0	0
236074	Tames_Solo_B_normal_01	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_B_01_Clear	0.0	0.0	0.0	0
236074	Tames_Solo_B_normal_01	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_B_01_Clear	0.0	0.0	0.0	0
236075	Tames_Solo_B_normal_03	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_B_01_Clear	0.0	0.0	0.0	0
236075	Tames_Solo_B_normal_03	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_B_01_Clear	0.0	0.0	0.0	0
236076	Tames_Solo_B_normal_04	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_B_01_Clear	0.0	0.0	0.0	0
236076	Tames_Solo_B_normal_04	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_B_01_Clear	0.0	0.0	0.0	0
236077	Tames_Solo_B_normal_02	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_B_04_Clear	0.0	0.0	0.0	0
236077	Tames_Solo_B_normal_02	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_B_04_Clear	0.0	0.0	0.0	0
236078	Tames_Solo_B_normal_05	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_B_04_Clear	0.0	0.0	0.0	0
236078	Tames_Solo_B_normal_05	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_B_04_Clear	0.0	0.0	0.0	0
236079	Tames_Solo_A_normal_07	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_B_04_Clear	0.0	0.0	0.0	0
236079	Tames_Solo_A_normal_07	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_B_04_Clear	0.0	0.0	0.0	0
236087	Tames_Solo_B_normal_05	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_B_04_Clear	0.0	0.0	0.0	0
236087	Tames_Solo_B_normal_05	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_B_04_Clear	0.0	0.0	0.0	0
236088	Tames_Solo_B_normal_05	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_B_04_Clear	0.0	0.0	0.0	0
236088	Tames_Solo_B_normal_05	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_B_04_Clear	0.0	0.0	0.0	0
236089	Tames_Solo_B_normal_05	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_B_04_Clear	0.0	0.0	0.0	0
236089	Tames_Solo_B_normal_05	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_B_04_Clear	0.0	0.0	0.0	0
236096	Tames_Solo_C_normal_03	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_C_02_Clear	0.0	0.0	0.0	0
236096	Tames_Solo_C_normal_03	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_C_02_Clear	0.0	0.0	0.0	0
236097	Tames_Solo_C_normal_04	on_killed_by_npc	KilledByNpc	0	7		0	var	0	1	0	Wave_C_02_Clear	0.0	0.0	0.0	0
236097	Tames_Solo_C_normal_04	on_killed_by_user	KilledByPlayer	0	7		0	var	0	1	0	Wave_C_02_Clear	0.0	0.0	0.0	0
236267	IDYun_Temp_31	on_die	ANY	0	1		0	spawn	282551	1	10	for_the_fight_self	0.0	0.0	0.0	1
236283	IDYun_Drakan_ND3	on_die	ANY	0	4		0	spawn	282528	1	10	for_the_fight_self	0.0	0.0	0.0	1
236290	IDYun_info_07	on_die	ANY	0	4		0	spawn	856481	1	10	for_the_fight_self	0.0	0.0	0.0	1
236299	IDYun_TheThingFromAnotherWorld_01	on_killed_by_user	KilledByPlayer	0	5	race:KillerRace:ELYOS	0	spawn	855953	1	30	for_the_fight_self	0.0	0.0	0.0	0
236299	IDYun_TheThingFromAnotherWorld_01	on_killed_by_user	KilledByPlayer	1	4	race:KillerRace:ASMODIANS	0	spawn	855953	1	30	for_the_fight_self	0.0	0.0	0.0	0
236301	IDYun_TheThingFromAnotherWorld_02	on_killed_by_user	KilledByPlayer	0	5	race:KillerRace:ELYOS	0	spawn	855953	1	30	for_the_fight_self	0.0	0.0	0.0	0
